"No."	"PosX"	"PosY"	"PosZ"	"FrontX"	"FrontY"	"FrontZ"	"LeftX"	"LeftY"	"LeftZ"	"UpX"	"UpY"	"UpZ"
637	84.073450	3.941964	-14.248616	0.007156	0.098564	-0.995105	-0.998501	-0.053303	-0.012460	-0.054270	0.993702	0.098035
638	84.074914	3.997271	-14.745531	-0.000841	0.120165	-0.992754	-0.998273	-0.058420	-0.006226	-0.058745	0.991034	0.120006
639	84.072137	4.062818	-15.241186	-0.010471	0.141260	-0.989917	-0.998101	-0.061569	0.001771	-0.060698	0.988056	0.141636
640	84.064333	4.138370	-15.735362	-0.021782	0.161847	-0.986575	-0.997983	-0.062371	0.011801	-0.059624	0.984843	0.162880
641	84.050586	4.223900	-16.227784	-0.034768	0.181979	-0.982687	-0.997887	-0.060331	0.024134	-0.054894	0.981450	0.183692
642	84.029167	4.320396	-16.717898	-0.049744	0.201743	-0.978175	-0.997728	-0.054588	0.039480	-0.045432	0.977916	0.204000
643	84.000167	4.426321	-17.205660	-0.066107	0.221299	-0.972963	-0.997325	-0.045141	0.057495	-0.031197	0.974161	0.223691
644	83.963178	4.541605	-17.690753	-0.082485	0.240773	-0.967070	-0.996522	-0.031455	0.077165	-0.011840	0.970071	0.242531
645	83.918428	4.666462	-18.172821	-0.097491	0.260439	-0.960556	-0.995156	-0.013224	0.097417	0.012669	0.965400	0.260467
646	83.865912	4.802233	-18.651142	-0.110735	0.280494	-0.953447	-0.992944	0.009735	0.118186	0.042432	0.959807	0.277436
647	83.807467	4.947753	-19.125889	-0.122273	0.301038	-0.945741	-0.989541	0.036509	0.139557	0.076540	0.952913	0.293425
648	83.743921	5.103259	-19.596799	-0.131991	0.322107	-0.937457	-0.984608	0.066703	0.161548	0.114567	0.944351	0.308345
649	83.676050	5.269208	-20.063530	-0.139747	0.343686	-0.928628	-0.977797	0.099998	0.184156	0.156153	0.933745	0.322081
650	83.604517	5.447157	-20.525266	-0.145319	0.365730	-0.919306	-0.968708	0.136374	0.207382	0.201216	0.920676	0.334468
651	83.530874	5.635765	-20.982409	-0.148706	0.388053	-0.909561	-0.957062	0.174973	0.231122	0.248836	0.904875	0.345371
652	83.456128	5.835123	-21.434788	-0.149858	0.410480	-0.899471	-0.942586	0.215303	0.255296	0.298453	0.886087	0.354648
653	83.381348	6.045462	-21.882167	-0.148643	0.432789	-0.889156	-0.925040	0.257002	0.279735	0.349582	0.864085	0.362145
654	83.307923	6.267984	-22.323841	-0.144963	0.454737	-0.878749	-0.904131	0.299880	0.304333	0.401911	0.838622	0.367670
655	83.236893	6.500879	-22.760523	-0.138891	0.476023	-0.868396	-0.879832	0.343168	0.328833	0.454538	0.809714	0.371158
656	83.169322	6.743786	-23.192273	-0.130528	0.496389	-0.858231	-0.852085	0.386382	0.353072	0.506866	0.777372	0.372532
657	83.106381	6.996406	-23.619129	-0.119675	0.515452	-0.848521	-0.820904	0.429312	0.376574	0.558385	0.741621	0.371759
658	83.050302	7.259008	-24.040886	-0.105485	0.532652	-0.839735	-0.786482	0.472073	0.398237	0.608538	0.702445	0.369125
659	83.001839	7.529360	-24.458663	-0.088112	0.547879	-0.831904	-0.749091	0.514042	0.417881	0.656581	0.659992	0.365118
660	82.962442	7.806521	-24.872917	-0.067683	0.560966	-0.825067	-0.709001	0.554780	0.435358	0.701952	0.614440	0.360177
661	82.933758	8.089564	-25.284067	-0.044293	0.571697	-0.819268	-0.666554	0.593936	0.450494	0.744140	0.566040	0.354760
662	82.918757	8.377793	-25.692328	-0.017892	0.579795	-0.814566	-0.622174	0.631288	0.463007	0.782674	0.515086	0.349438
663	82.917082	8.669209	-26.098578	0.011004	0.585227	-0.810795	-0.576241	0.666378	0.473167	0.817206	0.462006	0.344564
664	82.929813	8.962581	-26.503218	0.042120	0.587896	-0.807839	-0.529163	0.698966	0.481075	0.847474	0.407216	0.340533
665	82.958284	9.256611	-26.906586	0.075217	0.587672	-0.805596	-0.481417	0.728897	0.486772	0.873258	0.351214	0.337740
666	83.005464	9.549688	-27.308885	0.110145	0.584455	-0.803916	-0.433643	0.756052	0.490244	0.894328	0.294614	0.336720
667	83.069729	9.840455	-27.710471	0.146266	0.578363	-0.802560	-0.386059	0.780328	0.491982	0.910805	0.237875	0.337417
668	83.151547	10.127633	-28.111446	0.183188	0.569494	-0.801323	-0.339096	0.801695	0.492239	0.922744	0.181553	0.339974
669	83.251602	10.409854	-28.511817	0.220494	0.557939	-0.800054	-0.293166	0.820224	0.491209	0.930288	0.126240	0.344423
670	83.372186	10.685000	-28.911453	0.257832	0.543801	-0.798626	-0.248960	0.836053	0.488911	0.933564	0.072769	0.350946
671	83.510617	10.952760	-29.310298	0.294866	0.527505	-0.796739	-0.206606	0.849284	0.485831	0.932935	0.021356	0.359410
672	83.666687	11.212262	-29.708090	0.331276	0.509389	-0.794216	-0.166478	0.860096	0.482203	0.928731	-0.027523	0.369731
673	83.840461	11.462490	-30.104500	0.366916	0.489543	-0.791025	-0.128929	0.868887	0.477926	0.921276	-0.073372	0.381925
674	84.033565	11.701355	-30.498972	0.401586	0.468072	-0.787170	-0.094571	0.876124	0.472720	0.910925	-0.115394	0.396105
675	84.243029	11.929508	-30.891406	0.435214	0.445108	-0.782603	-0.063172	0.882198	0.466622	0.898108	-0.153641	0.412063
676	84.468377	12.146354	-31.281449	0.467733	0.421160	-0.777078	-0.035033	0.887320	0.459822	0.883175	-0.187851	0.429783
677	84.709438	12.351368	-31.668505	0.499180	0.396871	-0.770268	-0.010422	0.891629	0.452647	0.866436	-0.217924	0.449220
678	84.967523	12.543038	-32.051402	0.529725	0.372564	-0.761963	0.010350	0.895456	0.445031	0.848106	-0.243630	0.470489
679	85.240040	12.722991	-32.429939	0.559472	0.348071	-0.752222	0.028097	0.899063	0.436916	0.828373	-0.265578	0.493221
680	85.526664	12.891176	-32.803438	0.588512	0.323485	-0.740953	0.043020	0.902639	0.428243	0.807343	-0.283902	0.517298
681	85.827403	13.047268	-33.171060	0.616956	0.298747	-0.728090	0.055355	0.906385	0.418810	0.785048	-0.298691	0.542662
682	86.143634	13.189726	-33.531140	0.644921	0.273864	-0.713495	0.065119	0.910503	0.408343	0.761470	-0.309811	0.569369
683	86.473145	13.320173	-33.883762	0.672399	0.248720	-0.697150	0.073031	0.914966	0.396867	0.736578	-0.317766	0.597058
684	86.815734	13.438498	-34.228099	0.699414	0.223281	-0.678944	0.079392	0.919799	0.384275	0.710293	-0.322670	0.625594
685	87.171486	13.544294	-34.563058	0.725965	0.197530	-0.658754	0.084479	0.924998	0.370463	0.682524	-0.324594	0.654829
686	87.541706	13.635869	-34.886319	0.752111	0.171489	-0.636334	0.088394	0.930578	0.355262	0.653082	-0.323444	0.684739
687	87.924316	13.714811	-35.198250	0.777669	0.144928	-0.611741	0.091891	0.936410	0.338662	0.621922	-0.319580	0.714900
688	88.319010	13.780927	-35.497865	0.802198	0.118219	-0.585237	0.095104	0.942386	0.320724	0.589435	-0.312942	0.744737
689	88.725393	13.834008	-35.784184	0.825002	0.092167	-0.557564	0.097861	0.948407	0.301576	0.556592	-0.303365	0.773418
690	89.143745	13.873092	-36.055113	0.845840	0.067253	-0.529181	0.100020	0.954431	0.281170	0.523976	-0.290753	0.800569
691	89.571632	13.900521	-36.312195	0.864913	0.043522	-0.500031	0.101826	0.960302	0.259715	0.491484	-0.275547	0.826146
692	90.008278	13.916842	-36.555114	0.882338	0.020979	-0.470148	0.103444	0.965928	0.237238	0.459107	-0.257958	0.850105
693	90.453122	13.922371	-36.783228	0.898182	-0.000373	-0.439624	0.105025	0.971227	0.213749	0.426895	-0.238157	0.872377
694	90.906241	13.916569	-36.994428	0.912520	-0.020354	-0.408526	0.106527	0.976121	0.189313	0.394917	-0.216271	0.892898
695	91.365864	13.901501	-37.190542	0.925439	-0.039086	-0.376874	0.108240	0.980487	0.164104	0.363106	-0.192661	0.911612
696	91.831370	13.877760	-37.371331	0.937027	-0.056502	-0.344657	0.110212	0.984241	0.138284	0.331412	-0.167561	0.928488
697	92.302276	13.845761	-37.536204	0.947320	-0.072590	-0.311955	0.112530	0.987319	0.111979	0.299870	-0.141184	0.943475
698	92.778483	13.805320	-37.683009	0.956359	-0.087315	-0.278843	0.115231	0.989668	0.085317	0.268512	-0.113725	0.956539
699	93.258710	13.758174	-37.813799	0.964211	-0.100631	-0.245295	0.118350	0.991244	0.058562	0.237254	-0.085497	0.967678
700	93.742430	13.704949	-37.928395	0.970902	-0.112586	-0.211362	0.121976	0.992021	0.031883	0.206086	-0.056736	0.976888
701	94.229183	13.646150	-38.026253	0.976459	-0.123206	-0.177053	0.126156	0.991995	0.005462	0.174962	-0.027670	0.984186
702	94.718681	13.581938	-38.105196	0.980912	-0.132361	-0.142449	0.130783	0.991201	-0.020428	0.143899	0.001408	0.989591
703	95.210021	13.513682	-38.167446	0.984258	-0.140271	-0.107518	0.136052	0.989649	-0.045653	0.112809	0.030306	0.993154
704	95.702705	13.441902	-38.212858	0.986471	-0.147155	-0.072251	0.142153	0.987359	-0.070104	0.081654	0.058885	0.994920
705	96.196221	13.366940	-38.240873	0.987532	-0.153102	-0.036617	0.149137	0.984367	-0.093704	0.050391	0.087075	0.994926
706	96.689992	13.288946	-38.249225	0.987409	-0.158189	-0.000561	0.157050	0.980717	-0.116320	0.018950	0.114767	0.993212
707	97.183384	13.208761	-38.240156	0.986084	-0.162315	0.035944	0.165762	0.976468	-0.137963	-0.012705	0.142002	0.989785
708	97.675847	13.126815	-38.213454	0.983505	-0.165529	0.072926	0.175294	0.971661	-0.158577	-0.044611	0.168745	0.984650
709	98.166763	13.043526	-38.168465	0.979626	-0.167734	0.110447	0.185541	0.966366	-0.178079	-0.076863	0.194944	0.977798
710	98.655176	12.959301	-38.102758	0.974381	-0.169043	0.148346	0.196555	0.960625	-0.196381	-0.109308	0.220508	0.969241
711	99.140694	12.874576	-38.018878	0.967750	-0.169888	0.186008	0.208590	0.954404	-0.213548	-0.141247	0.245461	0.959061
712	99.622717	12.789552	-37.917041	0.959817	-0.170210	0.223112	0.221441	0.947762	-0.229589	-0.172379	0.269770	0.947370
713	100.100560	12.704447	-37.797111	0.950618	-0.170083	0.259611	0.235072	0.940738	-0.244444	-0.202650	0.293400	0.934264
714	100.573024	12.619547	-37.657358	0.940235	-0.169484	0.295352	0.249310	0.933414	-0.258037	-0.231952	0.316249	0.919883
715	101.040198	12.535090	-37.500635	0.928708	-0.168386	0.330376	0.264062	0.925820	-0.270424	-0.260333	0.338384	0.904280
716	101.501595	12.451322	-37.327297	0.916136	-0.166631	0.364594	0.279068	0.918035	-0.281659	-0.287776	0.359785	0.887547
717	101.956599	12.368531	-37.137352	0.902583	-0.164343	0.397914	0.294318	0.910097	-0.291718	-0.314198	0.380413	0.869808
718	102.403917	12.287168	-36.929383	0.888158	-0.161402	0.430262	0.309568	0.902107	-0.300616	-0.339623	0.400190	0.851178
719	102.844076	12.207371	-36.706125	0.872885	-0.157844	0.461690	0.324809	0.894077	-0.308423	-0.364104	0.419179	0.831696
720	103.276728	12.129426	-36.468023	0.856891	-0.153591	0.492084	0.339852	0.886073	-0.315238	-0.387605	0.437361	0.811466
721	103.701363	12.053696	-36.215207	0.840196	-0.148746	0.521484	0.354718	0.878130	-0.321034	-0.410178	0.454711	0.790564
722	104.116704	11.980841	-35.946595	0.822990	-0.143148	0.549723	0.369101	0.870361	-0.325939	-0.431800	0.471148	0.769135
723	104.523650	11.910872	-35.664715	0.805312	-0.136796	0.576853	0.382989	0.862770	-0.330071	-0.452539	0.486738	0.747191
724	104.922018	11.844131	-35.370081	0.787261	-0.129671	0.602831	0.396295	0.855396	-0.333538	-0.472409	0.501480	0.724808
725	105.311453	11.781073	-35.062941	0.768912	-0.121754	0.627654	0.408928	0.848298	-0.336406	-0.491479	0.515332	0.702055
726	105.690787	11.722598	-34.742536	0.750483	-0.112913	0.651173	0.420642	0.841563	-0.338867	-0.509741	0.528225	0.679075
727	106.061231	11.668574	-34.411150	0.731949	-0.103257	0.673490	0.431561	0.835159	-0.340977	-0.527262	0.540230	0.655855
728	106.422776	11.619397	-34.069342	0.713386	-0.092705	0.694613	0.441586	0.829124	-0.342863	-0.544135	0.551325	0.632422
729	106.775199	11.575585	-33.717414	0.694655	-0.081465	0.714715	0.450908	0.823453	-0.344393	-0.560479	0.561505	0.608749
730	107.117172	11.538023	-33.354622	0.675264	-0.069978	0.734249	0.459968	0.818154	-0.345042	-0.576584	0.570726	0.584657
731	107.449678	11.506009	-32.982627	0.655295	-0.058403	0.753112	0.468844	0.813164	-0.344889	-0.592262	0.579096	0.560244
732	107.772495	11.479578	-32.601763	0.634884	-0.046795	0.771189	0.477490	0.808481	-0.344037	-0.607393	0.586658	0.535636
733	108.085215	11.458875	-32.212208	0.614198	-0.035087	0.788372	0.485777	0.804114	-0.342668	-0.621917	0.593439	0.510930
734	108.386534	11.444543	-31.813487	0.593380	-0.023528	0.804579	0.493769	0.800046	-0.340761	-0.635683	0.599477	0.486349
735	108.677820	11.435746	-31.407232	0.572468	-0.012032	0.819839	0.501432	0.796253	-0.338448	-0.648727	0.604844	0.461863
736	108.959068	11.432429	-30.993880	0.551535	-0.000715	0.834151	0.508818	0.792703	-0.335747	-0.660994	0.609607	0.437568
737	109.230061	11.434654	-30.573717	0.530760	0.010497	0.847457	0.515846	0.789375	-0.332851	-0.672456	0.613821	0.413554
738	109.489698	11.442954	-30.146517	0.510143	0.021471	0.859822	0.522575	0.786272	-0.329684	-0.683132	0.617507	0.389891
739	109.739483	11.456474	-29.713621	0.489686	0.032249	0.871302	0.529051	0.783335	-0.326329	-0.693046	0.620762	0.366527
740	109.979495	11.475122	-29.275418	0.469432	0.042829	0.881929	0.535304	0.780530	-0.322835	-0.702199	0.623650	0.343479
741	110.209597	11.498926	-28.832169	0.449360	0.053202	0.891765	0.541354	0.777851	-0.319193	-0.710642	0.626193	0.320734
742	110.428760	11.528360	-28.383744	0.429498	0.063353	0.900843	0.547240	0.775262	-0.315431	-0.718373	0.628455	0.298305
743	110.638433	11.562628	-27.931151	0.409806	0.073357	0.909218	0.553010	0.772713	-0.311599	-0.725423	0.630502	0.276095
744	110.838672	11.601652	-27.474685	0.390200	0.083180	0.916965	0.558717	0.770198	-0.307620	-0.731832	0.632358	0.254058
745	111.029291	11.645476	-27.014545	0.370641	0.092868	0.924122	0.564384	0.767694	-0.303507	-0.737629	0.634051	0.232126
746	111.209211	11.694572	-26.550644	0.351184	0.102396	0.930691	0.570096	0.765121	-0.299298	-0.742738	0.635692	0.210323
747	111.379788	11.748159	-26.083726	0.331746	0.111537	0.936752	0.575922	0.762519	-0.294751	-0.747167	0.637279	0.188726
748	111.541086	11.806031	-25.614029	0.312529	0.120243	0.942267	0.581881	0.759828	-0.289959	-0.750826	0.638908	0.167501
749	111.692981	11.868052	-25.141728	0.293543	0.128384	0.947286	0.588048	0.757018	-0.284821	-0.753679	0.640657	0.146721
750	111.834584	11.934391	-24.666821	0.274961	0.135976	0.951791	0.594451	0.754013	-0.279450	-0.755662	0.642631	0.126493
751	111.967350	12.004237	-24.189874	0.256725	0.143025	0.955843	0.601110	0.750803	-0.273793	-0.756809	0.644856	0.106776
752	112.091452	12.077346	-23.711084	0.238875	0.149568	0.959462	0.608018	0.747364	-0.267882	-0.757134	0.647361	0.087587
753	112.206868	12.153540	-23.230601	0.221436	0.155559	0.962688	0.615265	0.743620	-0.261683	-0.756581	0.650254	0.068954
754	112.312867	12.232862	-22.748457	0.204517	0.160999	0.965532	0.622914	0.739476	-0.255250	-0.755083	0.653647	0.050947
755	112.410836	12.314658	-22.265032	0.187965	0.165899	0.968063	0.630947	0.734965	-0.248462	-0.752712	0.657498	0.033474
756	112.500970	12.398700	-21.780468	0.171850	0.170327	0.970287	0.639379	0.730017	-0.241392	-0.749441	0.661864	0.016550
757	112.583278	12.484811	-21.294873	0.156152	0.174307	0.972231	0.648263	0.724561	-0.234022	-0.745233	0.666804	0.000145
758	112.657101	12.572954	-20.808279	0.140903	0.177769	0.973932	0.657696	0.718489	-0.226296	-0.739988	0.672437	-0.015681
759	112.723695	12.662652	-20.320928	0.125993	0.180801	0.975416	0.667630	0.711807	-0.218175	-0.733755	0.678706	-0.031025
760	112.783232	12.753734	-19.832921	0.111540	0.183569	0.976658	0.678033	0.704442	-0.209839	-0.726519	0.685612	-0.045892
761	112.835782	12.846124	-19.344355	0.097597	0.186141	0.977664	0.688911	0.696319	-0.201346	-0.718245	0.693174	-0.060276
762	112.880857	12.939880	-18.855302	0.084260	0.188555	0.978441	0.700246	0.687384	-0.192769	-0.708912	0.701392	-0.074116
763	112.919654	13.034766	-18.365930	0.071432	0.190858	0.979015	0.711922	0.677708	-0.184063	-0.698616	0.710130	-0.087465
764	112.952408	13.130727	-17.876326	0.059093	0.193047	0.979408	0.723883	0.667306	-0.175206	-0.687388	0.719330	-0.100311
765	112.979214	13.227739	-17.386565	0.047244	0.195135	0.979638	0.736096	0.656156	-0.166200	-0.675226	0.728960	-0.112639
766	112.999675	13.325854	-16.896716	0.035918	0.196993	0.979747	0.748556	0.644223	-0.156973	-0.662098	0.739034	-0.124321
767	113.014763	13.424696	-16.406821	0.024802	0.198003	0.979888	0.761194	0.631666	-0.146906	-0.648050	0.749528	-0.135052
768	113.024553	13.523736	-15.916830	0.013846	0.197757	0.980153	0.773948	0.618532	-0.135728	-0.633097	0.760467	-0.144489
769	113.029002	13.622339	-15.426673	0.003112	0.196178	0.980563	0.786779	0.604755	-0.123488	-0.617226	0.771871	-0.152467
770	113.027638	13.719651	-14.936239	-0.007332	0.193037	0.981164	0.799655	0.590269	-0.110155	-0.600415	0.783785	-0.158691
771	113.021332	13.815109	-14.445482	-0.017489	0.188508	0.981916	0.812441	0.575097	-0.095937	-0.582782	0.796070	-0.163210
772	113.010222	13.908057	-13.954327	-0.027314	0.182561	0.982815	0.825080	0.559188	-0.080941	-0.564355	0.808691	-0.165902
773	112.994375	13.997731	-13.462694	-0.036758	0.175138	0.983858	0.837531	0.542477	-0.065276	-0.545153	0.821611	-0.166624
774	112.973493	14.082870	-12.970444	-0.045677	0.166016	0.985065	0.849744	0.524907	-0.049062	-0.525212	0.834812	-0.165048
775	112.948431	14.163259	-12.477593	-0.054129	0.155402	0.986367	0.861626	0.506500	-0.032516	-0.504648	0.848120	-0.161315
776	112.919438	14.238192	-11.984098	-0.062063	0.143277	0.987735	0.873161	0.487176	-0.015804	-0.483465	0.861470	-0.155340
777	112.886677	14.306788	-11.489918	-0.069403	0.129594	0.989135	0.884282	0.466953	0.000867	-0.461767	0.874734	-0.147006
778	112.850101	14.367405	-10.994964	-0.075981	0.114156	0.990553	0.894968	0.445796	0.017273	-0.439612	0.887826	-0.136037
779	112.810529	14.420236	-10.499353	-0.081871	0.097225	0.991889	0.905190	0.423709	0.033182	-0.417047	0.900565	-0.122696
780	112.768300	14.464587	-10.003131	-0.087034	0.078814	0.993083	0.914904	0.400762	0.048377	-0.394177	0.912786	-0.106987
781	112.723737	14.499524	-9.506360	-0.091375	0.058947	0.994070	0.924109	0.376969	0.062590	-0.371044	0.924348	-0.088919
782	112.677064	14.523148	-9.009117	-0.094672	0.037534	0.994801	0.932792	0.352424	0.075473	-0.347759	0.935087	-0.068376
783	112.629026	14.536172	-8.511621	-0.097077	0.014885	0.995166	0.940932	0.327257	0.086892	-0.324382	0.944818	-0.045775
784	112.580053	14.538096	-8.014050	-0.098613	-0.008573	0.995089	0.948512	0.301651	0.096596	-0.300998	0.953380	-0.021615
785	112.530496	14.528367	-7.516624	-0.099527	-0.032400	0.994507	0.955496	0.275832	0.104610	-0.277707	0.960660	0.003505
786	112.480605	14.505494	-7.019662	-0.099832	-0.056551	0.993396	0.961867	0.250026	0.110896	-0.254646	0.966586	0.029434
787	112.430677	14.470963	-6.523384	-0.099649	-0.080969	0.991723	0.967641	0.224322	0.115544	-0.231821	0.971145	0.055996
788	112.380955	14.424645	-6.028047	-0.099000	-0.105660	0.989462	0.972823	0.198885	0.118573	-0.209318	0.974310	0.083099
789	112.331683	14.366108	-5.533954	-0.097829	-0.130630	0.986593	0.977430	0.173905	0.119946	-0.187242	0.976060	0.110668
790	112.283220	14.293806	-5.041608	-0.096035	-0.155921	0.983090	0.981484	0.149608	0.119607	-0.165728	0.976374	0.138666
791	112.235742	14.209300	-4.551120	-0.093729	-0.181472	0.978919	0.985016	0.126073	0.117684	-0.144772	0.975281	0.166936
792	112.189489	14.112464	-4.062799	-0.090925	-0.207289	0.974045	0.988053	0.103440	0.114246	-0.124437	0.972796	0.195407
793	112.144758	14.002857	-3.577037	-0.087571	-0.233366	0.968438	0.990626	0.081913	0.109316	-0.104838	0.968933	0.224005
794	112.102037	13.878892	-3.094558	-0.083571	-0.259719	0.962061	0.992775	0.061716	0.102900	-0.086100	0.963710	0.252684
795	112.061366	13.742222	-2.615354	-0.079000	-0.286235	0.954897	0.994537	0.042930	0.095148	-0.068229	0.957197	0.281280
796	112.023049	13.592842	-2.139761	-0.073774	-0.312184	0.947153	0.995955	0.025792	0.086077	-0.051301	0.949672	0.309018
797	111.987412	13.431239	-1.667961	-0.068318	-0.335566	0.939536	0.997034	0.010475	0.076240	-0.035425	0.941959	0.333855
798	111.954731	13.257555	-1.200252	-0.062983	-0.356557	0.932148	0.997797	-0.003010	0.066268	-0.020822	0.934269	0.355961
799	111.924595	13.074123	-0.736112	-0.057668	-0.376425	0.924651	0.998309	-0.014947	0.056177	-0.007326	0.926327	0.376650
800	111.897023	12.881323	-0.275623	-0.052271	-0.395679	0.916900	0.998620	-0.025303	0.046011	0.004995	0.918040	0.396456
801	111.872142	12.679147	0.180987	-0.046776	-0.414467	0.908862	0.998777	-0.034018	0.035891	0.016042	0.909428	0.415551
802	111.850256	12.466938	0.633179	-0.041394	-0.432020	0.900913	0.998813	-0.041051	0.026207	0.025662	0.900929	0.433207
803	111.830879	12.246764	1.081660	-0.036375	-0.447833	0.893377	0.998757	-0.046787	0.017212	0.034091	0.892892	0.448978
804	111.813829	12.019219	1.526543	-0.031616	-0.462924	0.885834	0.998642	-0.051350	0.008807	0.041411	0.884909	0.463919
805	111.799057	11.784563	1.967804	-0.027152	-0.476303	0.878862	0.998495	-0.054823	0.001137	0.047640	0.877571	0.477075
806	111.786615	11.543303	2.405565	-0.023158	-0.487091	0.873044	0.998340	-0.057332	-0.005505	0.052735	0.871467	0.487610
807	111.775983	11.297313	2.840732	-0.019548	-0.496339	0.867909	0.998190	-0.059070	-0.011298	0.056875	0.866117	0.496595
808	111.767012	11.047087	3.273517	-0.016160	-0.505042	0.862943	0.998059	-0.060054	-0.016457	0.060135	0.861003	0.505033
809	111.759658	10.792671	3.703883	-0.012993	-0.513198	0.858172	0.997959	-0.060323	-0.020964	0.062526	0.856148	0.512934
810	111.754004	10.534065	4.131773	-0.010010	-0.520122	0.854033	0.997895	-0.059925	-0.024799	0.064076	0.851987	0.519627
811	111.749718	10.272500	4.557876	-0.007250	-0.525564	0.850723	0.997865	-0.059024	-0.027960	0.064907	0.848704	0.524870
812	111.746700	10.008689	4.982603	-0.004742	-0.529471	0.848315	0.997870	-0.057694	-0.030431	0.065055	0.846364	0.528617
813	111.744862	9.743323	5.406369	-0.002482	-0.531832	0.846846	0.997909	-0.056006	-0.032249	0.064580	0.844996	0.530859
